指數代碼,指數名稱,日期,價格指數值,報酬指數值,漲跌點數,漲跌百分比
IX0229,特選臺灣市值菁英50指數,2026/03/13,6182.67,6199.4,-50.09,-0.8%
IX0229,特選臺灣市值菁英50指數,2026/03/12,6232.76,6249.63,-81.91,-1.3%
IX0229,特選臺灣市值菁英50指數,2026/03/11,6314.67,6331.75,263.22,4.35%
IX0229,特選臺灣市值菁英50指數,2026/03/10,6051.45,6067.83,137.98,2.33%
IX0229,特選臺灣市值菁英50指數,2026/03/09,5913.47,5929.47,-277.08,-4.48%
IX0229,特選臺灣市值菁英50指數,2026/03/06,6190.55,6207.31,-9.64,-0.16%
IX0229,特選臺灣市值菁英50指數,2026/03/05,6200.19,6216.97,171.82,2.85%
IX0229,特選臺灣市值菁英50指數,2026/03/04,6028.37,6044.69,-277.94,-4.41%
IX0229,特選臺灣市值菁英50指數,2026/03/03,6306.31,6323.38,-138.38,-2.15%
IX0229,特選臺灣市值菁英50指數,2026/03/02,6444.69,6462.13,-53.85,-0.83%
IX0230,特選臺灣TOP 50指數,2026/03/31,5969.55,5991.48,-154.11,-2.52%
IX0230,特選臺灣TOP 50指數,2026/03/30,6123.66,6146.16,-128.46,-2.05%
IX0230,特選臺灣TOP 50指數,2026/03/27,6252.12,6275.09,-46.85,-0.74%
IX0230,特選臺灣TOP 50指數,2026/03/26,6298.97,6322.11,-23.96,-0.38%
IX0230,特選臺灣TOP 50指數,2026/03/25,6322.93,6346.16,175.75,2.86%
IX0230,特選臺灣TOP 50指數,2026/03/24,6147.18,6169.77,-17.43,-0.28%
IX0230,特選臺灣TOP 50指數,2026/03/23,6164.61,6187.26,-162.1,-2.56%
IX0230,特選臺灣TOP 50指數,2026/03/20,6326.71,6349.95,-18.46,-0.29%
IX0230,特選臺灣TOP 50指數,2026/03/19,6345.17,6368.48,-127.57,-1.97%
IX0230,特選臺灣TOP 50指數,2026/03/18,6472.74,6495.47,90.58,1.42%
IX0230,特選臺灣TOP 50指數,2026/03/17,6382.16,6404.57,85.85,1.36%
IX0230,特選臺灣TOP 50指數,2026/03/16,6296.31,6309.46,-17.04,-0.27%
IX0230,特選臺灣TOP 50指數,2026/03/13,6313.35,6326.53,-33.95,-0.53%
IX0230,特選臺灣TOP 50指數,2026/03/12,6347.3,6360.56,-96.67,-1.5%
IX0230,特選臺灣TOP 50指數,2026/03/11,6443.97,6457.43,261.25,4.23%
IX0230,特選臺灣TOP 50指數,2026/03/10,6182.72,6195.63,132.88,2.2%
IX0230,特選臺灣TOP 50指數,2026/03/09,6049.84,6062.48,-290.6,-4.58%
IX0230,特選臺灣TOP 50指數,2026/03/06,6340.44,6353.68,-24.13,-0.38%
IX0230,特選臺灣TOP 50指數,2026/03/05,6364.57,6377.86,172.4,2.78%
IX0230,特選臺灣TOP 50指數,2026/03/04,6192.17,6205.1,-299.74,-4.62%
IX0230,特選臺灣TOP 50指數,2026/03/03,6491.91,6505.47,-145.89,-2.2%
IX0230,特選臺灣TOP 50指數,2026/03/02,6637.8,6651.66,-84.29,-1.25%
IX0231,臺灣璞玉指數,2026/03/31,4838.32,4849.73,-90.02,-1.83%
IX0231,臺灣璞玉指數,2026/03/30,4928.34,4939.96,-62.73,-1.26%
IX0231,臺灣璞玉指數,2026/03/27,4991.07,5002.84,8.39,0.17%
IX0231,臺灣璞玉指數,2026/03/26,4982.68,4993.8,-28.28,-0.56%
IX0231,臺灣璞玉指數,2026/03/25,5010.96,5016.41,85.08,1.73%
IX0231,臺灣璞玉指數,2026/03/24,4925.88,4929,0.69,0.01%
IX0231,臺灣璞玉指數,2026/03/23,4925.19,4928.31,-115.5,-2.29%
IX0231,臺灣璞玉指數,2026/03/20,5040.69,5043.88,-4.67,-0.09%
IX0231,臺灣璞玉指數,2026/03/19,5045.36,5046.96,-84.47,-1.65%
IX0231,臺灣璞玉指數,2026/03/18,5129.83,5130.84,54.4,1.07%
IX0231,臺灣璞玉指數,2026/03/17,5075.43,5075.8,59.75,1.19%
IX0231,臺灣璞玉指數,2026/03/16,5015.68,5016.05,38.88,0.78%
IX0231,臺灣璞玉指數,2026/03/13,4976.8,4976.96,-6.87,-0.14%
IX0231,臺灣璞玉指數,2026/03/12,4983.67,4983.83,0.78,0.02%
IX0231,臺灣璞玉指數,2026/03/11,4982.89,4982.89,93.15,1.91%
IX0231,臺灣璞玉指數,2026/03/10,4889.74,4889.74,57.49,1.19%
IX0231,臺灣璞玉指數,2026/03/09,4832.25,4832.25,-178.35,-3.56%
IX0231,臺灣璞玉指數,2026/03/06,5010.6,5010.6,34.53,0.69%
IX0231,臺灣璞玉指數,2026/03/05,4976.07,4976.07,108.42,2.23%
IX0231,臺灣璞玉指數,2026/03/04,4867.65,4867.65,-166.11,-3.3%
IX0231,臺灣璞玉指數,2026/03/03,5033.76,5033.76,-83.41,-1.63%
IX0231,臺灣璞玉指數,2026/03/02,5117.17,5117.17,-16.49,-0.32%
IX0232,特選臺灣動能優息指數,2026/03/31,4649.01,4662.49,-96.61,-2.04%
IX0232,特選臺灣動能優息指數,2026/03/30,4745.62,4759.38,-105.26,-2.17%
IX0232,特選臺灣動能優息指數,2026/03/27,4850.88,4864.95,4.75,0.1%
IX0232,特選臺灣動能優息指數,2026/03/26,4846.13,4860.19,-74.24,-1.51%
IX0232,特選臺灣動能優息指數,2026/03/25,4920.37,4920.37,54.22,1.11%
IX0232,特選臺灣動能優息指數,2026/03/24,4866.15,4866.15,29.24,0.6%
IX0232,特選臺灣動能優息指數,2026/03/23,4836.91,4836.91,-163.09,-3.26%
IX0232,特選臺灣動能優息指數,2026/03/20,5000,5000,0,0%
KRTWIT,臺韓資訊科技指數(美元),2026/03/30,5775.6,8744.5,-164.1,-2.76%
KRTWIT,臺韓資訊科技指數(美元),2026/03/27,5939.7,8989.63,-40.73,-0.68%
KRTWIT,臺韓資訊科技指數(美元),2026/03/26,5980.43,9050.17,-123.58,-2.02%
KRTWIT,臺韓資訊科技指數(美元),2026/03/25,6104.01,9237.18,148.72,2.5%
KRTWIT,臺韓資訊科技指數(美元),2026/03/24,5955.29,9012.11,67.92,1.15%
KRTWIT,臺韓資訊科技指數(美元),2026/03/23,5887.37,8909.34,-302.71,-4.89%
KRTWIT,臺韓資訊科技指數(美元),2026/03/20,6190.08,9367.43,-24.5,-0.39%
KRTWIT,臺韓資訊科技指數(美元),2026/03/19,6214.58,9404.5,-190.34,-2.97%
KRTWIT,臺韓資訊科技指數(美元),2026/03/18,6404.92,9690.28,246.13,4%
KRTWIT,臺韓資訊科技指數(美元),2026/03/17,6158.79,9317.9,152.67,2.54%
KRTWIT,臺韓資訊科技指數(美元),2026/03/16,6006.12,9081.08,36.37,0.61%
KRTWIT,臺韓資訊科技指數(美元),2026/03/13,5969.75,9026.09,-99.23,-1.64%
KRTWIT,臺韓資訊科技指數(美元),2026/03/12,6068.98,9176.13,-123.21,-1.99%
KRTWIT,臺韓資訊科技指數(美元),2026/03/11,6192.19,9362.38,213.65,3.57%
KRTWIT,臺韓資訊科技指數(美元),2026/03/10,5978.54,9039.35,358.37,6.38%
KRTWIT,臺韓資訊科技指數(美元),2026/03/09,5620.17,8497.51,-436.56,-7.21%
KRTWIT,臺韓資訊科技指數(美元),2026/03/06,6056.73,9157.49,-62.8,-1.03%
KRTWIT,臺韓資訊科技指數(美元),2026/03/05,6119.53,9252.44,424.31,7.45%
KRTWIT,臺韓資訊科技指數(美元),2026/03/04,5695.22,8610.79,-525.91,-8.45%
KRTWIT,臺韓資訊科技指數(美元),2026/03/03,6221.13,9405.94,-463.12,-6.93%
KRTWIT,臺韓資訊科技指數(美元),2026/03/02,6684.25,10106.14,-102.77,-1.51%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/30,7769.66,11763.59,-179.76,-2.26%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/27,7949.42,12031.3,-48.93,-0.61%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/26,7998.35,12103.88,-130.03,-1.6%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/25,8128.38,12300.65,191.02,2.41%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/24,7937.36,12011.59,53.54,0.68%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/23,7883.82,11930.56,-351.69,-4.27%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/20,8235.51,12462.77,-43.25,-0.52%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/19,8278.76,12528.23,-171.79,-2.03%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/18,8450.55,12785.21,307.66,3.78%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/17,8142.89,12319.73,162.21,2.03%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/16,7980.68,12066.56,80.05,1.01%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/13,7900.63,11945.54,-67.87,-0.85%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/12,7968.5,12048.16,-90.26,-1.12%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/11,8058.76,12184.57,234.5,3%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/10,7824.26,11830.02,383.12,5.15%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/09,7441.14,11250.75,-485.99,-6.13%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/06,7927.13,11985.44,-49.57,-0.62%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/05,7976.7,12060.39,486.8,6.5%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/04,7489.9,11324.23,-606.03,-7.49%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/03,8095.93,12240.51,-541.75,-6.27%
KRTWITK,臺韓資訊科技指數(韓元),2026/03/02,8637.68,13059.6,-4.07,-0.05%
KRTWITT,臺韓資訊科技指數,2026/03/30,6349.43,9613.3,-167.55,-2.57%
KRTWITT,臺韓資訊科技指數,2026/03/27,6516.98,9863.33,-43.66,-0.67%
KRTWITT,臺韓資訊科技指數,2026/03/26,6560.64,9928.2,-134.73,-2.01%
KRTWITT,臺韓資訊科技指數,2026/03/25,6695.37,10132.08,149.63,2.29%
KRTWITT,臺韓資訊科技指數,2026/03/24,6545.74,9905.65,58.27,0.9%
KRTWITT,臺韓資訊科技指數,2026/03/23,6487.47,9817.47,-306.99,-4.52%
KRTWITT,臺韓資訊科技指數,2026/03/20,6794.46,10282.03,-35.86,-0.53%
KRTWITT,臺韓資訊科技指數,2026/03/19,6830.32,10336.3,-172,-2.46%
KRTWITT,臺韓資訊科技指數,2026/03/18,7002.32,10594.12,258.29,3.83%
KRTWITT,臺韓資訊科技指數,2026/03/17,6744.03,10203.34,121.78,1.84%
KRTWITT,臺韓資訊科技指數,2026/03/16,6622.25,10012.65,69.64,1.06%
KRTWITT,臺韓資訊科技指數,2026/03/13,6552.61,9907.37,-85.99,-1.3%
KRTWITT,臺韓資訊科技指數,2026/03/12,6638.6,10037.38,-107.33,-1.59%
KRTWITT,臺韓資訊科技指數,2026/03/11,6745.93,10199.62,219,3.36%
KRTWITT,臺韓資訊科技指數,2026/03/10,6526.93,9868.51,362.08,5.87%
KRTWITT,臺韓資訊科技指數,2026/03/09,6164.85,9321.05,-432.88,-6.56%
KRTWITT,臺韓資訊科技指數,2026/03/06,6597.73,9975.46,-65.05,-0.98%
KRTWITT,臺韓資訊科技指數,2026/03/05,6662.78,10073.81,443.98,7.14%
KRTWITT,臺韓資訊科技指數,2026/03/04,6218.8,9402.41,-538.15,-7.96%
KRTWITT,臺韓資訊科技指數,2026/03/03,6756.95,10216.05,-479.34,-6.62%
KRTWITT,臺韓資訊科技指數,2026/03/02,7236.29,10940.8,-53.67,-0.74%
LV30,低波動股利精選30指數,2026/03/31,9273.53,13434.56,-46.12,-0.49%
LV30,低波動股利精選30指數,2026/03/30,9319.65,13501.37,-116.98,-1.24%
LV30,低波動股利精選30指數,2026/03/27,9436.63,13670.84,-17.13,-0.18%
LV30,低波動股利精選30指數,2026/03/26,9453.76,13695.65,-18.09,-0.19%
LV30,低波動股利精選30指數,2026/03/25,9471.85,13721.86,145.07,1.56%
LV30,低波動股利精選30指數,2026/03/24,9326.78,13511.7,58.57,0.63%
LV30,低波動股利精選30指數,2026/03/23,9268.21,13426.85,-128.35,-1.37%
LV30,低波動股利精選30指數,2026/03/20,9396.56,13612.79,18.23,0.19%
LV30,低波動股利精選30指數,2026/03/19,9378.33,13586.38,-169.13,-1.77%
LV30,低波動股利精選30指數,2026/03/18,9547.46,13831.4,23.13,0.24%
LV30,低波動股利精選30指數,2026/03/17,9524.33,13797.89,68.49,0.72%
LV30,低波動股利精選30指數,2026/03/16,9455.84,13698.68,62.31,0.66%
LV30,低波動股利精選30指數,2026/03/13,9393.53,13608.41,-54.87,-0.58%
LV30,低波動股利精選30指數,2026/03/12,9448.4,13687.9,-29.28,-0.31%
LV30,低波動股利精選30指數,2026/03/11,9477.68,13730.31,77.55,0.82%
LV30,低波動股利精選30指數,2026/03/10,9400.13,13617.96,34.13,0.36%
LV30,低波動股利精選30指數,2026/03/09,9366,13568.52,-187.93,-1.97%
LV30,低波動股利精選30指數,2026/03/06,9553.93,13840.78,1.99,0.02%
LV30,低波動股利精選30指數,2026/03/05,9551.94,13837.89,96.95,1.03%
LV30,低波動股利精選30指數,2026/03/04,9454.99,13697.45,-380.4,-3.87%
LV30,低波動股利精選30指數,2026/03/03,9835.39,14248.53,-32.34,-0.33%
LV30,低波動股利精選30指數,2026/03/02,9867.73,14295.38,-145.26,-1.45%
SAM50,中小型A級動能50指數,2026/03/31,24374.4,31989.16,-1196.21,-4.68%
SAM50,中小型A級動能50指數,2026/03/30,25570.61,33559.07,-453,-1.74%
SAM50,中小型A級動能50指數,2026/03/27,26023.61,34153.59,445.75,1.74%
SAM50,中小型A級動能50指數,2026/03/26,25577.86,33568.58,-153.18,-0.6%
SAM50,中小型A級動能50指數,2026/03/25,25731.04,33769.62,1358.49,5.57%
SAM50,中小型A級動能50指數,2026/03/24,24372.55,31986.73,-339.6,-1.37%
SAM50,中小型A級動能50指數,2026/03/23,24712.15,32432.42,-1283.92,-4.94%
SAM50,中小型A級動能50指數,2026/03/20,25996.07,34117.45,-197.67,-0.75%
SAM50,中小型A級動能50指數,2026/03/19,26193.74,34376.88,-300.74,-1.14%
SAM50,中小型A級動能50指數,2026/03/18,26494.48,34771.57,725.24,2.81%
SAM50,中小型A級動能50指數,2026/03/17,25769.24,33819.75,558.79,2.22%
SAM50,中小型A級動能50指數,2026/03/16,25210.45,33086.39,-38.71,-0.15%
SAM50,中小型A級動能50指數,2026/03/13,25249.16,33137.2,-175.18,-0.69%
SAM50,中小型A級動能50指數,2026/03/12,25424.34,33367.1,98.56,0.39%
SAM50,中小型A級動能50指數,2026/03/11,25325.78,33237.76,1419.78,5.94%
SAM50,中小型A級動能50指數,2026/03/10,23906,31374.42,479.63,2.05%
SAM50,中小型A級動能50指數,2026/03/09,23426.37,30744.95,-1447.46,-5.82%
SAM50,中小型A級動能50指數,2026/03/06,24873.83,32644.61,8.5,0.03%
SAM50,中小型A級動能50指數,2026/03/05,24865.33,32633.45,761.92,3.16%
SAM50,中小型A級動能50指數,2026/03/04,24103.41,31633.51,-1439.83,-5.64%
SAM50,中小型A級動能50指數,2026/03/03,25543.24,33523.16,-890.52,-3.37%
SAM50,中小型A級動能50指數,2026/03/02,26433.76,34691.88,683.36,2.65%
SC300,小型股300指數,2026/03/31,11324.59,16617.13,-303.96,-2.61%
SC300,小型股300指數,2026/03/30,11628.55,17063.16,-167.02,-1.42%
SC300,小型股300指數,2026/03/27,11795.57,17307.72,56.34,0.48%
SC300,小型股300指數,2026/03/26,11739.23,17221.93,-46.85,-0.4%
SC300,小型股300指數,2026/03/25,11786.08,17275.17,291.2,2.53%
SC300,小型股300指數,2026/03/24,11494.88,16848.35,-57.28,-0.5%
SC300,小型股300指數,2026/03/23,11552.16,16931.13,-301.3,-2.54%
SC300,小型股300指數,2026/03/20,11853.46,17372.73,-42.67,-0.36%
SC300,小型股300指數,2026/03/19,11896.13,17433.76,-99.12,-0.83%
SC300,小型股300指數,2026/03/18,11995.25,17576.95,121.48,1.02%
SC300,小型股300指數,2026/03/17,11873.77,17396.58,130.39,1.11%
SC300,小型股300指數,2026/03/16,11743.38,17205.55,74.28,0.64%
SC300,小型股300指數,2026/03/13,11669.1,17095.8,25.97,0.22%
SC300,小型股300指數,2026/03/12,11643.13,17057.75,-2.19,-0.02%
SC300,小型股300指數,2026/03/11,11645.32,17060.96,330.7,2.92%
SC300,小型股300指數,2026/03/10,11314.62,16576.47,210.4,1.89%
SC300,小型股300指數,2026/03/09,11104.22,16268.23,-537.94,-4.62%
SC300,小型股300指數,2026/03/06,11642.16,17056.33,44.08,0.38%
SC300,小型股300指數,2026/03/05,11598.08,16991.76,261.02,2.3%
SC300,小型股300指數,2026/03/04,11337.06,16609.35,-541.96,-4.56%
SC300,小型股300指數,2026/03/03,11879.02,17403.35,-179.84,-1.49%
SC300,小型股300指數,2026/03/02,12058.86,17666.82,-37.37,-0.31%
TTDRIN,臺指反向一倍指數,2026/03/31,1889.39,0,45.1,2.45%
TTDRIN,臺指反向一倍指數,2026/03/30,1844.29,0,32.52,1.79%
TTDRIN,臺指反向一倍指數,2026/03/27,1811.77,0,12.15,0.68%
TTDRIN,臺指反向一倍指數,2026/03/26,1799.62,0,5.45,0.3%
TTDRIN,臺指反向一倍指數,2026/03/25,1794.17,0,-46.67,-2.54%
TTDRIN,臺指反向一倍指數,2026/03/24,1840.84,0,6.18,0.34%
TTDRIN,臺指反向一倍指數,2026/03/23,1834.66,0,43.85,2.45%
TTDRIN,臺指反向一倍指數,2026/03/20,1790.81,0,7.72,0.43%
TTDRIN,臺指反向一倍指數,2026/03/19,1783.09,0,33.56,1.92%
TTDRIN,臺指反向一倍指數,2026/03/18,1749.53,0,-26.88,-1.51%
TTDRIN,臺指反向一倍指數,2026/03/17,1776.41,0,-26.72,-1.48%
TTDRIN,臺指反向一倍指數,2026/03/16,1803.13,0,3.12,0.17%
TTDRIN,臺指反向一倍指數,2026/03/13,1800.01,0,9.68,0.54%
TTDRIN,臺指反向一倍指數,2026/03/12,1790.33,0,27.51,1.56%
TTDRIN,臺指反向一倍指數,2026/03/11,1762.82,0,-75.29,-4.1%
TTDRIN,臺指反向一倍指數,2026/03/10,1838.11,0,-38.66,-2.06%
TTDRIN,臺指反向一倍指數,2026/03/09,1876.77,0,79.65,4.43%
TTDRIN,臺指反向一倍指數,2026/03/06,1797.12,0,3.91,0.22%
TTDRIN,臺指反向一倍指數,2026/03/05,1793.21,0,-47.32,-2.57%
TTDRIN,臺指反向一倍指數,2026/03/04,1840.53,0,76.81,4.35%
TTDRIN,臺指反向一倍指數,2026/03/03,1763.72,0,37.94,2.2%
TTDRIN,臺指反向一倍指數,2026/03/02,1725.78,0,15.43,0.9%
TTDRL2,臺指日報酬兩倍指數,2026/03/31,110216.3,0,-5667.44,-4.89%
TTDRL2,臺指日報酬兩倍指數,2026/03/30,115883.74,0,-4315.58,-3.59%
TTDRL2,臺指日報酬兩倍指數,2026/03/27,120199.32,0,-1644.9,-1.35%
TTDRL2,臺指日報酬兩倍指數,2026/03/26,121844.22,0,-744.13,-0.61%
TTDRL2,臺指日報酬兩倍指數,2026/03/25,122588.35,0,5916.34,5.07%
TTDRL2,臺指日報酬兩倍指數,2026/03/24,116672.01,0,-791.6,-0.67%
TTDRL2,臺指日報酬兩倍指數,2026/03/23,117463.61,0,-6048.83,-4.9%
TTDRL2,臺指日報酬兩倍指數,2026/03/20,123512.44,0,-1078.39,-0.87%
TTDRL2,臺指日報酬兩倍指數,2026/03/19,124590.83,0,-4970.69,-3.84%
TTDRL2,臺指日報酬兩倍指數,2026/03/18,129561.52,0,3805.83,3.03%
TTDRL2,臺指日報酬兩倍指數,2026/03/17,125755.69,0,3619.56,2.96%
TTDRL2,臺指日報酬兩倍指數,2026/03/16,122136.13,0,-424.26,-0.35%
TTDRL2,臺指日報酬兩倍指數,2026/03/13,122560.39,0,-1339.58,-1.08%
TTDRL2,臺指日報酬兩倍指數,2026/03/12,123899.97,0,-3991.32,-3.12%
TTDRL2,臺指日報酬兩倍指數,2026/03/11,127891.29,0,9683.47,8.19%
TTDRL2,臺指日報酬兩倍指數,2026/03/10,118207.82,0,4677.28,4.12%
TTDRL2,臺指日報酬兩倍指數,2026/03/09,113530.54,0,-11042.03,-8.86%
TTDRL2,臺指日報酬兩倍指數,2026/03/06,124572.57,0,-545.46,-0.44%
TTDRL2,臺指日報酬兩倍指數,2026/03/05,125118.03,0,6119.14,5.14%
TTDRL2,臺指日報酬兩倍指數,2026/03/04,118998.89,0,-11353.5,-8.71%
TTDRL2,臺指日報酬兩倍指數,2026/03/03,130352.39,0,-5994.18,-4.4%
TTDRL2,臺指日報酬兩倍指數,2026/03/02,136346.57,0,-2504.57,-1.8%
TW50,臺灣50指數,2026/03/31,28758.64,0,-591.3,-2.01%
TW50,臺灣50指數,2026/03/30,29349.94,67202.88,-613.53,-2.05%
TW50,臺灣50指數,2026/03/27,29963.47,68607.69,-282.95,-0.94%
TW50,臺灣50指數,2026/03/26,30246.42,69254.05,-82.52,-0.27%
TW50,臺灣50指數,2026/03/25,30328.94,69442.98,723.05,2.44%
TW50,臺灣50指數,2026/03/24,29605.89,67787.45,-36.76,-0.12%
TW50,臺灣50指數,2026/03/23,29642.65,67871.61,-652.84,-2.15%
TW50,臺灣50指數,2026/03/20,30295.49,69366.41,-98.08,-0.32%
TW50,臺灣50指數,2026/03/19,30393.57,69590.97,-727.03,-2.34%
TW50,臺灣50指數,2026/03/18,31120.6,71245.02,444.81,1.45%
TW50,臺灣50指數,2026/03/17,30675.79,70226.70,436.39,1.44%
TW50,臺灣50指數,2026/03/16,30239.4,69084.41,-214.62,-0.7%
TW50,臺灣50指數,2026/03/13,30454.02,69574.72,-242.88,-0.79%
TW50,臺灣50指數,2026/03/12,30696.9,70129.60,-654.93,-2.09%
TW50,臺灣50指數,2026/03/11,31351.83,71625.84,1320.71,4.4%
TW50,臺灣50指數,2026/03/10,30031.12,68608.56,627.89,2.14%
TW50,臺灣50指數,2026/03/09,29403.23,67174.11,-1354.8,-4.4%
TW50,臺灣50指數,2026/03/06,30758.03,70269.25,-122.59,-0.4%
TW50,臺灣50指數,2026/03/05,30880.62,70549.33,741.56,2.46%
TW50,臺灣50指數,2026/03/04,30139.06,68855.16,-1310.44,-4.17%
TW50,臺灣50指數,2026/03/03,31449.5,71848.98,-684.46,-2.13%
TW50,臺灣50指數,2026/03/02,32133.96,73412.68,-321.91,-0.99%
TW50C,臺灣50權重上限30%指數,2026/03/31,22661.38,0,-654.85,-2.81%
TW50C,臺灣50權重上限30%指數,2026/03/30,23316.23,54743.40,-454.84,-1.91%
TW50C,臺灣50權重上限30%指數,2026/03/27,23771.07,55811.28,-191.64,-0.8%
TW50C,臺灣50權重上限30%指數,2026/03/26,23962.71,56258.89,-65.6,-0.27%
TW50C,臺灣50權重上限30%指數,2026/03/25,24028.31,56412.91,677.71,2.9%
TW50C,臺灣50權重上限30%指數,2026/03/24,23350.6,54821.80,-55.22,-0.24%
TW50C,臺灣50權重上限30%指數,2026/03/23,23405.82,54951.45,-630.61,-2.62%
TW50C,臺灣50權重上限30%指數,2026/03/20,24036.43,56431.96,-32.35,-0.13%
TW50C,臺灣50權重上限30%指數,2026/03/19,24068.78,56507.92,-454.9,-1.85%
TW50C,臺灣50權重上限30%指數,2026/03/18,24523.68,57559.89,263.14,1.08%
TW50C,臺灣50權重上限30%指數,2026/03/17,24260.54,56942.26,363.14,1.52%
TW50C,臺灣50權重上限30%指數,2026/03/16,23897.4,56031.43,-91.97,-0.38%
TW50C,臺灣50權重上限30%指數,2026/03/13,23989.37,56247.05,-133.69,-0.55%
TW50C,臺灣50權重上限30%指數,2026/03/12,24123.06,56560.52,-348.47,-1.42%
TW50C,臺灣50權重上限30%指數,2026/03/11,24471.53,57377.55,937.82,3.99%
TW50C,臺灣50權重上限30%指數,2026/03/10,23533.71,55178.67,477.2,2.07%
TW50C,臺灣50權重上限30%指數,2026/03/09,23056.51,54059.82,-1100.58,-4.56%
TW50C,臺灣50權重上限30%指數,2026/03/06,24157.09,56640.29,-68.54,-0.28%
TW50C,臺灣50權重上限30%指數,2026/03/05,24225.63,56801.01,701.23,2.98%
TW50C,臺灣50權重上限30%指數,2026/03/04,23524.4,55156.86,-1147.53,-4.65%
TW50C,臺灣50權重上限30%指數,2026/03/03,24671.93,57847.44,-560.71,-2.22%
TW50C,臺灣50權重上限30%指數,2026/03/02,25232.64,59162.10,-250.36,-0.98%
TWDP,臺灣高股息指數,2026/03/31,10182.33,0,-203.91,-1.96%
TWDP,臺灣高股息指數,2026/03/30,10386.24,33048.19,-188.23,-1.78%
TWDP,臺灣高股息指數,2026/03/27,10574.47,33647.10,-17.69,-0.17%
TWDP,臺灣高股息指數,2026/03/26,10592.16,33688.92,-39.83,-0.37%
TWDP,臺灣高股息指數,2026/03/25,10631.99,33808.91,173.95,1.66%
TWDP,臺灣高股息指數,2026/03/24,10458.04,33243.09,29.7,0.28%
TWDP,臺灣高股息指數,2026/03/23,10428.34,33148.70,-273.15,-2.55%
TWDP,臺灣高股息指數,2026/03/20,10701.49,34016.97,3.25,0.03%
TWDP,臺灣高股息指數,2026/03/19,10698.24,33997.20,-213.28,-1.95%
TWDP,臺灣高股息指數,2026/03/18,10911.52,34658.60,90.24,0.83%
TWDP,臺灣高股息指數,2026/03/17,10821.28,34371.99,102.57,0.96%
TWDP,臺灣高股息指數,2026/03/16,10718.71,34046.20,60.62,0.57%
TWDP,臺灣高股息指數,2026/03/13,10658.09,33853.62,-14.37,-0.13%
TWDP,臺灣高股息指數,2026/03/12,10672.46,33899.27,-14,-0.13%
TWDP,臺灣高股息指數,2026/03/11,10686.46,33943.75,215.79,2.06%
TWDP,臺灣高股息指數,2026/03/10,10470.67,33258.34,98.98,0.95%
TWDP,臺灣高股息指數,2026/03/09,10371.69,32943.94,-279.77,-2.63%
